SameCity,SameDistrict,SameNeighborhood,DistancePriority,NeedScore,ReliabilityScore,CompletedDeliveryCount,CancelledRequestCount,PendingRequestCount,PreviousSuccessfulRequests,ProductRiskLevel,DaysUntilExpiration,IsSensitiveFood,DonorPastShareCount,RequesterPastReceiveCount,RequestHour,ProductCategory,MatchScore,MatchLabel
True,True,False,2,57,55,13,8,4,19,High,4,False,15,23,10,Sebze,90.84,High
True,False,False,3,57,99,9,1,1,12,Medium,14,False,6,5,19,Sebze,91.68,High
False,False,False,99,45,52,12,4,0,10,Low,2,False,6,1,19,Sebze,39.02,Low
True,True,False,2,13,40,6,0,2,3,High,-2,True,4,8,17,Sebze,84.16,High
True,True,False,2,97,47,6,7,5,4,Critical,12,True,8,25,8,Sebze,75.66,High
True,True,True,1,79,63,23,4,0,0,Medium,15,False,11,10,15,Kuru Gıda,100.0,High
False,False,False,99,31,21,9,1,3,16,High,10,False,19,20,15,Kuru Gıda,65.98,Medium
True,True,False,2,56,35,25,4,1,4,High,19,False,12,21,10,Sebze,98.62,High
True,True,True,1,88,66,10,8,1,2,Medium,12,True,21,10,13,Fırın Ürünü,90.92,High
True,False,False,3,71,30,22,1,3,16,High,1,True,24,16,8,Kuru Gıda,100.0,High
True,False,False,3,47,71,23,6,6,18,High,13,False,5,14,9,Meyve,75.3,High
False,False,False,99,64,43,22,8,2,15,Critical,-1,True,22,10,18,Sebze,66.36,Medium
True,False,False,3,46,79,23,0,0,11,Low,-1,True,8,21,21,Konserve,100.0,High
True,True,False,2,67,29,17,4,3,13,Critical,8,True,2,19,18,Kuru Gıda,96.68,High
True,False,False,3,71,74,11,6,2,8,High,17,False,7,5,22,Sebze,61.16,Medium
True,True,True,1,20,34,1,3,5,18,Low,12,False,0,2,16,Kuru Gıda,59.94,Medium
True,False,False,3,39,78,1,1,6,6,High,0,True,6,16,12,Süt Ürünleri,93.46,High
True,True,True,1,77,48,28,3,1,11,Medium,3,False,22,0,12,Kuru Gıda,100.0,High
True,True,True,1,30,94,17,8,2,7,Critical,1,True,25,23,14,Fırın Ürünü,100.0,High
True,True,True,1,90,48,18,4,6,16,Medium,10,True,20,12,10,Konserve,100.0,High
False,False,False,99,27,46,20,6,2,3,Low,15,True,9,14,13,Konserve,33.0,Low
True,False,False,3,83,51,30,7,5,6,High,4,False,7,4,17,Sebze,63.22,Medium
True,False,False,3,96,74,23,7,6,17,Critical,-2,True,0,22,22,Konserve,100.0,High
True,False,False,3,6,70,15,1,4,17,Low,10,True,8,10,11,Meyve,85.02,High
True,False,False,3,95,25,19,7,4,6,Low,5,True,5,25,10,Kuru Gıda,59.8,Medium
False,False,False,99,12,31,16,7,2,5,High,20,False,20,14,16,Sebze,30.1,Low
True,True,True,1,77,41,9,8,2,6,Low,15,False,20,11,15,Et Ürünleri,74.7,Medium
True,True,True,1,27,96,10,4,5,19,Low,16,False,3,7,22,Pişmiş Yemek,81.8,High
True,True,False,2,81,40,26,2,1,10,High,16,False,18,17,21,Fırın Ürünü,100.0,High
True,False,False,3,53,53,21,7,2,11,High,3,False,15,6,11,Sebze,80.64,High
True,False,False,3,70,65,22,7,5,12,Low,5,False,5,2,21,Et Ürünleri,53.0,Medium
True,True,False,2,92,32,26,8,1,6,Critical,12,True,5,9,20,Pişmiş Yemek,74.36,Medium
True,True,True,1,9,34,3,3,6,3,High,10,False,0,12,22,Et Ürünleri,51.92,Medium
True,True,True,1,0,48,4,8,6,18,Low,14,True,18,21,20,Konserve,64.98,Medium
True,True,True,1,5,86,8,5,4,12,High,18,False,19,0,10,Pişmiş Yemek,85.96,High
True,True,False,2,33,26,8,4,3,12,Medium,5,True,25,13,12,Et Ürünleri,79.22,High
True,False,False,3,73,35,20,2,1,19,Low,4,True,0,18,8,Fırın Ürünü,91.86,High
True,False,False,3,90,65,30,0,0,15,Low,17,True,2,0,20,Meyve,100.0,High
True,True,False,2,17,59,8,4,5,9,Medium,-1,False,4,3,12,Meyve,70.38,Medium
True,False,False,3,2,39,26,7,5,20,Medium,15,False,0,0,21,Pişmiş Yemek,32.58,Low
True,False,False,3,35,20,10,8,3,0,Medium,7,True,0,6,12,Fırın Ürünü,16.1,Low
True,True,False,2,60,80,26,3,6,6,High,0,True,10,5,17,Süt Ürünleri,100.0,High
True,True,False,2,65,94,8,7,3,8,Critical,7,True,9,11,18,Et Ürünleri,98.04,High
True,False,False,3,90,46,13,1,3,11,High,6,True,6,3,20,Fırın Ürünü,94.26,High
True,True,True,1,48,57,18,8,4,10,Medium,-1,False,12,13,13,Kuru Gıda,96.98,High
True,True,False,2,40,29,5,8,6,7,Low,19,True,6,22,8,Kuru Gıda,33.34,Low
True,False,False,3,25,32,8,1,1,19,Medium,7,True,22,2,20,Sebze,76.02,High
True,True,True,1,5,89,4,6,1,13,High,7,True,9,14,16,Kuru Gıda,100.0,High
True,True,False,2,21,64,26,4,2,14,High,8,True,5,17,12,Konserve,100.0,High
True,True,True,1,28,80,23,7,0,4,Medium,12,False,14,2,10,Pişmiş Yemek,86.66,High
True,True,False,2,34,72,11,5,6,17,Medium,13,True,2,8,9,Et Ürünleri,74.7,Medium
True,True,False,2,18,88,7,3,5,5,High,20,False,6,16,19,Konserve,76.94,High
True,True,True,1,28,86,18,6,3,19,Medium,0,False,1,19,16,Et Ürünleri,100.0,High
True,False,False,3,43,86,9,0,3,14,Critical,15,True,18,14,21,Pişmiş Yemek,100.0,High
True,False,False,3,13,79,17,1,5,16,Low,-2,True,7,21,16,Konserve,100.0,High
True,True,False,2,21,98,9,2,0,19,Low,1,True,10,3,8,Meyve,100.0,High
True,True,False,2,76,51,23,8,2,3,Critical,0,True,8,24,14,Et Ürünleri,100.0,High
True,True,True,1,0,91,12,1,3,10,Medium,19,True,0,10,10,Pişmiş Yemek,100.0,High
True,True,False,2,74,93,29,5,1,4,Low,15,False,9,19,10,Sebze,100.0,High
True,True,True,1,17,60,21,3,4,7,Medium,7,True,20,6,9,Pişmiş Yemek,100.0,High
False,False,False,99,34,61,15,7,1,1,High,10,True,21,1,17,Fırın Ürünü,33.24,Low
True,True,False,2,5,75,14,2,4,9,Low,3,True,23,6,11,Fırın Ürünü,100.0,High
True,True,False,2,49,59,21,8,2,18,Medium,5,False,19,13,19,Pişmiş Yemek,92.02,High
True,False,False,3,22,31,11,6,0,11,Medium,17,False,0,21,8,Et Ürünleri,55.3,Medium
True,True,False,2,83,39,17,8,5,14,Critical,11,False,7,20,13,Meyve,88.5,High
True,False,False,3,73,58,13,2,3,8,Medium,8,True,11,6,18,Konserve,86.64,High
True,True,False,2,38,75,13,6,0,6,Critical,8,False,25,9,15,Kuru Gıda,92.16,High
True,False,False,3,81,84,10,0,4,2,Low,20,False,11,10,9,Et Ürünleri,81.06,High
True,False,False,3,6,54,19,7,5,19,Critical,11,False,17,6,19,Sebze,62.26,Medium
True,True,False,2,34,56,25,3,2,4,High,1,True,3,25,8,Konserve,100.0,High
True,True,False,2,6,82,15,3,4,13,Low,6,True,15,14,16,Konserve,100.0,High
True,True,False,2,48,89,3,1,4,4,Low,20,True,16,12,17,Et Ürünleri,97.1,High
False,False,False,99,84,74,17,0,4,11,Critical,16,True,4,3,11,Meyve,82.72,High
True,True,False,2,19,95,15,6,5,15,Low,3,True,25,3,11,Et Ürünleri,97.28,High
False,False,False,99,84,22,3,1,1,13,Low,15,False,2,14,12,Pişmiş Yemek,49.1,Medium
True,True,False,2,34,20,1,3,6,6,Low,15,False,18,5,11,Süt Ürünleri,47.68,Medium
False,False,False,99,37,85,4,6,4,15,Low,-1,True,21,15,20,Süt Ürünleri,61.34,Medium
False,False,False,99,79,37,5,1,6,10,Medium,3,True,12,6,8,Kuru Gıda,44.8,Low
True,True,True,1,88,63,16,8,4,2,High,15,True,2,7,19,Meyve,77.94,High
True,True,True,1,36,92,5,2,0,17,High,3,False,4,22,19,Et Ürünleri,100.0,High
True,False,False,3,24,69,0,3,0,10,Medium,18,True,17,21,21,Süt Ürünleri,76.92,High
True,True,False,2,36,42,30,7,4,8,High,8,False,10,3,11,Et Ürünleri,66.34,Medium
True,False,False,3,32,42,0,7,2,9,Medium,19,False,14,12,19,Pişmiş Yemek,38.76,Low
True,False,False,3,95,20,22,8,3,2,Critical,9,False,6,2,14,Konserve,50.3,Medium
True,True,False,2,94,24,26,1,0,2,High,19,False,8,22,12,Konserve,100.0,High
True,True,True,1,75,32,21,7,3,2,Medium,19,True,6,16,14,Süt Ürünleri,78.72,High
True,True,False,2,2,31,6,3,0,14,High,20,False,16,15,8,Konserve,85.4,High
True,False,False,3,92,96,28,7,4,7,Low,7,True,15,20,12,Meyve,100.0,High
True,False,False,3,58,92,16,6,0,13,Medium,0,True,8,24,10,Pişmiş Yemek,100.0,High
True,True,True,1,9,38,5,4,3,10,High,4,True,7,6,22,Meyve,65.76,Medium
True,True,True,1,19,36,15,2,6,12,High,16,True,4,4,16,Konserve,84.04,High
True,True,True,1,55,85,11,7,5,8,Medium,9,False,10,2,17,Kuru Gıda,75.8,High
True,True,True,1,4,79,12,2,0,17,Critical,0,True,20,22,21,Kuru Gıda,100.0,High
True,True,False,2,90,35,23,1,3,2,Medium,16,True,1,19,15,Meyve,98.2,High
True,True,True,1,50,52,16,5,2,7,Low,2,True,5,12,19,Et Ürünleri,94.92,High
False,False,False,99,3,40,9,0,1,11,Medium,10,True,2,8,16,Et Ürünleri,41.66,Low
True,False,False,3,16,84,5,4,6,9,Low,8,True,1,19,13,Et Ürünleri,63.16,Medium
True,False,False,3,22,55,27,5,1,4,Low,18,False,19,11,20,Süt Ürünleri,63.84,Medium
True,False,False,3,41,54,7,6,1,6,Critical,-2,True,10,24,11,Fırın Ürünü,85.36,High
True,False,False,3,45,95,29,7,0,19,Critical,9,True,0,6,16,Konserve,97.4,High
True,True,False,2,21,70,26,8,2,7,High,-2,True,21,8,19,Sebze,92.92,High
True,True,True,1,85,72,18,6,5,12,Medium,16,True,21,11,9,Süt Ürünleri,100.0,High
True,True,True,1,25,71,3,4,5,18,Critical,5,True,13,22,21,Süt Ürünleri,100.0,High
False,False,False,99,67,42,2,1,2,7,Low,4,True,3,10,9,Sebze,33.86,Low
True,False,False,3,92,80,7,1,6,11,High,17,True,20,7,17,Kuru Gıda,100.0,High
False,False,False,99,70,84,18,4,6,11,Critical,16,True,17,7,15,Pişmiş Yemek,77.94,High
True,True,False,2,34,61,7,0,3,19,Critical,13,True,1,25,13,Kuru Gıda,100.0,High
True,True,False,2,25,62,29,6,3,2,Low,16,True,10,0,15,Fırın Ürünü,61.62,Medium
True,True,False,2,11,96,28,7,0,4,Low,6,False,7,18,14,Sebze,82.68,High
True,True,False,2,85,31,11,4,6,15,Critical,-2,False,7,1,16,Et Ürünleri,94.16,High
True,True,True,1,69,50,13,7,3,7,Low,4,True,24,14,17,Konserve,93.68,High
True,True,False,2,10,52,24,4,2,6,Critical,15,True,15,0,15,Süt Ürünleri,87.12,High
True,False,False,3,78,96,19,5,1,19,Low,3,False,12,11,9,Süt Ürünleri,100.0,High
False,False,False,99,8,75,26,4,2,18,High,17,True,19,19,19,Kuru Gıda,82.96,High
True,True,True,1,68,91,13,2,0,15,Low,9,True,20,4,10,Konserve,100.0,High
True,True,False,2,90,89,8,8,3,14,Low,5,True,21,21,18,Meyve,100.0,High
False,False,False,99,53,56,23,1,1,12,Medium,15,False,24,7,17,Kuru Gıda,78.72,High
True,True,True,1,16,20,0,5,1,14,Critical,2,False,16,17,20,Meyve,90.42,High
True,False,False,3,8,65,25,7,1,10,Low,14,False,13,23,22,Konserve,61.76,Medium
False,False,False,99,87,92,9,6,0,14,High,15,False,5,24,8,Fırın Ürünü,68.16,Medium
True,True,False,2,52,95,3,7,3,19,Critical,20,False,15,4,12,Süt Ürünleri,83.04,High
True,True,False,2,40,61,12,6,0,2,High,1,False,15,4,20,Meyve,79.66,High
True,True,True,1,6,39,16,4,5,9,Medium,-2,True,3,6,18,Süt Ürünleri,81.36,High
True,True,False,2,26,86,16,8,0,7,Critical,11,False,23,1,9,Kuru Gıda,78.58,High
True,True,True,1,81,28,3,4,2,14,Medium,13,True,4,22,18,Sebze,93.6,High
True,False,False,3,25,77,18,4,3,17,Medium,20,True,25,4,14,Kuru Gıda,96.42,High
True,True,False,2,71,22,29,3,3,0,High,13,True,16,9,9,Sebze,81.04,High
True,True,False,2,18,78,7,5,1,7,Low,11,False,6,18,14,Et Ürünleri,72.34,Medium
True,False,False,3,96,53,25,7,6,12,Medium,17,True,22,10,17,Et Ürünleri,82.8,High
True,False,False,3,66,50,9,1,3,19,Low,13,False,20,25,8,Fırın Ürünü,95.82,High
True,True,False,2,6,87,13,0,1,4,Medium,16,False,0,6,12,Konserve,89.04,High
True,False,False,3,70,68,19,7,4,0,Critical,17,True,2,16,15,Süt Ürünleri,69.68,Medium
False,False,False,99,36,21,8,6,3,1,Critical,14,False,1,7,9,Kuru Gıda,4.08,Low
True,True,True,1,85,52,9,5,4,16,High,20,True,12,16,8,Süt Ürünleri,100.0,High
True,True,True,1,33,28,15,1,1,5,Critical,8,False,4,24,18,Fırın Ürünü,100.0,High
True,True,True,1,2,74,4,5,4,16,Medium,8,True,0,7,22,Kuru Gıda,69.88,Medium
True,False,False,3,87,71,11,0,1,1,Low,8,False,19,10,8,Süt Ürünleri,90.2,High
True,True,True,1,59,52,9,5,6,8,Critical,7,True,8,24,22,Meyve,93.9,High
True,True,False,2,50,85,26,6,5,5,Critical,16,False,19,24,16,Süt Ürünleri,100.0,High
True,False,False,3,92,63,30,1,2,15,Medium,11,True,4,9,13,Kuru Gıda,100.0,High
False,False,False,99,32,43,10,5,4,13,Medium,4,False,0,0,11,Pişmiş Yemek,21.82,Low
True,False,False,3,78,40,5,4,2,20,Low,-2,True,22,15,8,Konserve,85.16,High
True,False,False,3,42,47,8,1,0,10,Medium,2,True,25,0,17,Meyve,92.76,High
True,True,False,2,13,80,21,5,1,13,Critical,-1,False,9,24,14,Sebze,100.0,High
True,True,True,1,75,86,7,0,4,16,Low,18,True,16,1,17,Et Ürünleri,100.0,High
True,True,True,1,40,96,7,4,4,16,Low,6,True,25,7,20,Konserve,100.0,High
True,True,True,1,10,86,21,3,4,5,Low,1,False,3,20,17,Et Ürünleri,100.0,High
True,True,False,2,27,24,0,4,6,0,High,6,False,21,5,17,Konserve,46.98,Medium
True,False,False,3,32,50,3,5,6,19,High,6,False,10,3,17,Pişmiş Yemek,52.54,Medium
True,True,True,1,28,52,30,7,4,2,Low,3,False,0,7,13,Meyve,65.58,Medium
True,True,False,2,48,52,0,3,0,20,Medium,14,True,5,13,10,Konserve,91.48,High
True,False,False,3,46,70,11,0,1,10,Critical,2,True,22,8,9,Pişmiş Yemek,100.0,High
True,True,False,2,34,56,1,3,2,8,High,13,True,20,21,12,Pişmiş Yemek,95.64,High
True,False,False,3,13,75,4,3,5,5,Low,12,True,18,21,8,Et Ürünleri,68.56,Medium
True,True,False,2,7,28,22,1,3,10,Medium,9,True,15,3,22,Pişmiş Yemek,77.12,High
True,False,False,3,25,54,21,3,3,19,Medium,16,False,5,2,9,Konserve,72.54,Medium
True,False,False,3,12,93,27,3,5,17,Low,8,True,25,21,8,Pişmiş Yemek,100.0,High
True,True,True,1,0,100,25,3,0,19,High,7,False,18,17,13,Süt Ürünleri,100.0,High
True,True,True,1,43,79,18,5,6,2,Medium,5,True,5,5,21,Kuru Gıda,84.7,High
False,False,False,99,70,33,6,2,0,6,Low,-1,True,18,25,17,Meyve,64.18,Medium
False,False,False,99,34,37,18,4,3,20,Low,15,False,11,21,17,Pişmiş Yemek,53.4,Medium
True,True,False,2,100,35,19,0,5,17,Medium,5,False,15,2,12,Meyve,100.0,High
True,False,False,3,93,26,3,0,3,17,Low,-1,True,11,22,18,Fırın Ürünü,100.0,High
True,False,False,3,19,94,13,8,3,10,Low,7,False,19,10,19,Sebze,57.72,Medium
True,True,True,1,96,90,10,4,4,7,Critical,4,False,17,14,22,Pişmiş Yemek,100.0,High
True,True,True,1,56,65,19,1,6,17,High,15,False,13,25,18,Sebze,100.0,High
True,True,True,1,91,91,0,7,0,3,Critical,3,True,17,6,20,Süt Ürünleri,100.0,High
True,True,True,1,37,56,2,1,6,8,Low,20,True,25,12,13,Sebze,93.2,High
True,False,False,3,84,64,13,5,5,5,Low,0,True,11,7,17,Meyve,76.62,High
True,True,True,1,50,28,1,8,2,14,High,11,True,6,1,16,Et Ürünleri,56.58,Medium
True,True,True,1,38,20,21,6,5,18,High,-2,False,11,15,18,Sebze,100.0,High
True,False,False,3,29,71,11,5,2,14,Medium,1,True,12,19,9,Süt Ürünleri,92.64,High
True,True,False,2,16,49,24,0,2,6,Critical,14,False,25,0,10,Sebze,100.0,High
False,False,False,99,33,99,5,2,4,12,High,1,False,20,15,14,Meyve,78.3,High
True,True,False,2,6,87,1,2,1,18,Critical,4,True,7,5,13,Meyve,100.0,High
True,True,False,2,72,79,25,0,6,7,Low,13,False,14,23,12,Süt Ürünleri,100.0,High
False,False,False,99,66,27,18,0,5,1,Critical,1,True,4,17,13,Meyve,65.64,Medium
True,True,True,1,51,47,21,5,2,8,Medium,6,True,7,20,22,Meyve,100.0,High
True,True,False,2,75,51,12,4,6,20,High,15,True,13,13,15,Fırın Ürünü,100.0,High
False,False,False,99,68,30,9,6,1,4,Critical,-2,False,14,14,21,Sebze,44.26,Low
True,True,True,1,42,56,8,5,1,16,Low,19,False,18,20,10,Konserve,100.0,High
True,True,False,2,58,57,25,7,6,17,Medium,16,True,13,25,16,Süt Ürünleri,96.18,High
True,False,False,3,2,74,10,3,6,10,Low,11,False,8,17,15,Konserve,60.38,Medium
True,True,False,2,77,34,29,2,6,0,Critical,1,False,20,25,18,Fırın Ürünü,100.0,High
True,False,False,3,42,52,3,2,1,18,High,2,False,21,9,12,Süt Ürünleri,94.56,High
False,False,False,99,19,86,26,4,0,3,High,2,False,4,8,19,Et Ürünleri,55.24,Medium
True,True,False,2,48,30,7,8,0,16,Low,1,False,9,14,15,Meyve,74.16,Medium
True,False,False,3,45,29,12,7,1,3,Critical,20,False,17,10,10,Pişmiş Yemek,56.04,Medium
True,True,True,1,76,79,0,8,5,7,Critical,4,False,17,24,15,Pişmiş Yemek,89.56,High
True,True,False,2,37,72,17,7,3,9,High,1,True,12,24,16,Konserve,100.0,High
True,True,False,2,68,82,25,5,1,2,Low,16,True,20,20,16,Sebze,100.0,High
True,False,False,3,95,32,2,3,0,14,High,11,True,10,14,19,Süt Ürünleri,81.32,High
True,False,False,3,83,36,21,6,5,7,Low,1,False,25,14,13,Fırın Ürünü,78.92,High
True,True,True,1,52,87,4,6,1,15,Low,18,False,6,4,11,Kuru Gıda,84.56,High
False,False,False,99,88,38,29,0,5,14,Medium,16,True,24,25,10,Süt Ürünleri,87.44,High
True,False,False,3,86,59,5,6,4,1,Medium,3,False,17,2,22,Fırın Ürünü,47.06,Medium
True,True,False,2,27,36,12,4,3,16,Low,8,False,18,23,15,Kuru Gıda,88.2,High
True,True,True,1,79,92,5,7,0,1,Critical,13,True,21,15,21,Sebze,100.0,High
True,False,False,3,18,62,4,1,1,18,Critical,12,True,1,2,22,Et Ürünleri,74.48,Medium
False,False,False,99,62,34,1,6,5,3,High,0,False,10,24,15,Sebze,31.48,Low
True,False,False,3,12,73,17,2,2,0,High,7,True,8,8,21,Et Ürünleri,73.12,Medium
True,True,True,1,100,73,29,4,4,17,Low,7,False,24,17,17,Fırın Ürünü,100.0,High
False,False,False,99,97,74,6,3,6,0,Medium,9,False,6,21,10,Süt Ürünleri,44.08,Low
False,False,False,99,45,59,23,7,1,14,Critical,20,True,8,8,8,Et Ürünleri,55.94,Medium
True,False,False,3,58,43,28,0,6,9,Medium,0,False,21,11,14,Konserve,100.0,High
True,True,False,2,82,38,1,4,0,16,Low,9,True,8,22,22,Konserve,79.32,High
True,True,True,1,94,76,29,1,5,2,Medium,7,True,17,8,19,Pişmiş Yemek,100.0,High
True,True,False,2,7,26,2,1,5,13,Critical,17,True,7,16,20,Konserve,72.9,Medium
False,False,False,99,18,21,29,7,0,1,Low,-2,False,7,25,21,Kuru Gıda,25.42,Low
True,True,True,1,93,77,23,7,2,8,Critical,1,True,5,14,22,Konserve,100.0,High
True,True,True,1,61,99,14,5,6,2,Low,7,True,9,7,15,Pişmiş Yemek,95.46,High
True,False,False,3,25,56,21,0,3,7,Low,5,True,9,6,12,Kuru Gıda,87.76,High
False,False,False,99,22,25,19,0,2,16,High,7,False,12,21,14,Süt Ürünleri,81.54,High
True,True,True,1,48,57,29,2,4,15,Low,3,True,10,16,8,Et Ürünleri,100.0,High
True,True,True,1,91,89,9,0,6,5,High,19,True,5,24,11,Süt Ürünleri,100.0,High
True,True,False,2,71,93,0,4,3,2,Medium,7,False,8,15,13,Pişmiş Yemek,80.6,High
True,True,True,1,93,53,20,0,6,20,Low,18,True,25,19,14,Kuru Gıda,100.0,High
True,True,False,2,2,95,24,6,5,7,Critical,1,True,9,10,16,Meyve,100.0,High
True,True,False,2,12,69,27,2,6,2,High,5,False,17,0,9,Fırın Ürünü,80.18,High
True,True,False,2,60,70,4,5,1,8,Critical,-2,False,3,20,22,Konserve,94.3,High
True,True,False,2,83,41,24,8,4,9,Critical,9,False,6,24,14,Sebze,87.42,High
True,False,False,3,23,24,10,7,4,3,Medium,7,True,0,0,11,Sebze,15.9,Low
True,True,True,1,62,35,28,3,2,10,Critical,16,False,12,21,13,Et Ürünleri,100.0,High
True,False,False,3,8,56,2,5,2,10,Low,15,False,19,17,21,Et Ürünleri,47.62,Medium
True,True,True,1,78,51,18,3,2,2,Medium,-1,False,5,25,9,Konserve,100.0,High
True,False,False,3,66,86,27,0,4,2,Low,-2,False,21,20,14,Meyve,100.0,High
True,True,False,2,74,41,24,6,4,19,Critical,0,True,13,10,19,Süt Ürünleri,100.0,High
True,True,False,2,56,72,30,1,5,8,High,9,False,8,10,20,Kuru Gıda,100.0,High
True,True,False,2,92,34,0,5,0,18,Low,2,False,10,8,8,Süt Ürünleri,80.48,High
True,False,False,3,29,80,30,7,4,4,High,1,True,23,1,15,Süt Ürünleri,81.88,High
True,True,False,2,28,28,27,7,4,1,Low,7,False,2,6,10,Kuru Gıda,43.44,Low
False,False,False,99,54,35,8,3,2,11,Medium,3,True,11,5,15,Süt Ürünleri,44.78,Low
True,False,False,3,20,78,14,3,4,4,Low,12,True,3,17,16,Et Ürünleri,74.38,Medium
True,False,False,3,83,96,28,4,6,20,High,17,True,5,18,17,Et Ürünleri,100.0,High
True,True,False,2,72,34,16,5,1,20,Low,1,True,23,15,11,Kuru Gıda,100.0,High
True,True,False,2,40,46,9,7,0,7,Low,16,False,24,18,22,Pişmiş Yemek,65.66,Medium
True,True,False,2,82,85,21,6,5,10,Critical,6,False,18,20,19,Pişmiş Yemek,100.0,High
True,True,True,1,72,64,22,4,2,13,Low,1,False,25,7,14,Pişmiş Yemek,100.0,High
False,False,False,99,48,48,23,1,4,10,Low,17,False,9,16,14,Konserve,61.94,Medium
True,True,False,2,50,53,27,4,1,6,High,2,False,18,20,12,Fırın Ürünü,100.0,High
True,True,True,1,31,56,14,2,4,17,Medium,12,False,21,22,10,Fırın Ürünü,100.0,High
False,False,False,99,98,23,19,7,6,8,Medium,14,False,25,3,16,Pişmiş Yemek,32.54,Low
True,True,False,2,26,82,2,0,2,18,Critical,-2,True,1,17,22,Süt Ürünleri,100.0,High
True,True,False,2,39,44,12,7,0,8,Critical,4,False,3,11,21,Et Ürünleri,68.72,Medium
True,False,False,3,0,84,18,4,1,7,Critical,16,True,3,2,9,Fırın Ürünü,78.94,High
False,False,False,99,73,82,23,5,2,15,High,0,False,3,19,20,Et Ürünleri,85.98,High
True,True,True,1,64,100,17,8,0,12,Medium,-2,True,18,6,19,Kuru Gıda,100.0,High
True,False,False,3,88,48,30,8,0,7,Medium,-2,False,0,12,12,Pişmiş Yemek,78.54,High
True,False,False,3,5,45,12,5,1,4,Critical,6,False,14,25,10,Et Ürünleri,70.9,Medium
True,True,False,2,49,69,7,0,3,6,Critical,20,True,25,24,15,Sebze,100.0,High
True,False,False,3,59,81,27,4,0,13,Low,11,False,12,4,21,Süt Ürünleri,83.34,High
True,True,True,1,63,22,5,2,2,20,Low,16,False,17,2,18,Meyve,91.98,High
True,False,False,3,40,68,28,3,3,6,Critical,16,True,20,7,14,Süt Ürünleri,95.78,High
True,True,True,1,36,70,28,6,2,3,High,8,False,13,14,15,Konserve,97.62,High
True,False,False,3,17,55,30,0,1,2,Low,0,True,22,9,22,Süt Ürünleri,94.64,High
True,False,False,3,54,45,28,4,2,7,High,15,True,4,8,15,Et Ürünleri,80.08,High
True,True,False,2,31,21,30,6,1,3,Medium,13,True,10,25,12,Fırın Ürünü,70.98,Medium
False,False,False,99,78,34,30,6,3,5,Medium,-2,False,9,20,12,Süt Ürünleri,58.3,Medium
True,True,True,1,78,41,15,2,1,8,Medium,6,False,17,20,20,Konserve,100.0,High
True,True,False,2,18,82,21,8,0,8,High,19,False,24,11,11,Konserve,89.48,High
True,True,True,1,56,44,1,6,6,16,High,14,False,19,10,8,Kuru Gıda,78.56,High
True,True,False,2,52,77,8,6,5,6,Critical,10,False,23,18,18,Fırın Ürünü,86.46,High
True,True,False,2,9,79,29,0,5,1,Medium,-2,False,6,25,12,Meyve,100.0,High
True,False,False,3,64,20,6,5,1,15,Critical,1,False,20,25,20,Sebze,92.68,High
False,False,False,99,5,73,23,3,1,4,High,1,False,3,5,11,Meyve,55.38,Medium
True,False,False,3,43,20,21,8,6,3,High,7,True,20,0,9,Konserve,34.36,Low
True,False,False,3,19,64,20,2,3,17,Medium,-1,False,9,15,12,Fırın Ürünü,100.0,High
True,False,False,3,65,61,24,4,2,14,Low,11,False,16,17,8,Et Ürünleri,93.16,High
True,False,False,3,36,91,15,2,3,4,Medium,19,True,23,15,15,Süt Ürünleri,100.0,High
True,False,False,3,71,52,10,0,1,18,Critical,13,True,1,1,11,Konserve,100.0,High
True,True,False,2,39,80,24,1,4,17,Low,20,True,21,18,14,Kuru Gıda,100.0,High
True,True,True,1,70,29,24,8,0,18,High,17,False,21,10,9,Meyve,100.0,High
True,True,False,2,56,27,20,0,3,4,Low,6,True,18,1,11,Kuru Gıda,89.54,High
True,True,True,1,29,40,9,4,2,9,High,16,True,8,18,10,Fırın Ürünü,90.18,High
True,True,False,2,87,29,23,7,2,18,Low,-1,False,24,9,15,Kuru Gıda,100.0,High
True,True,True,1,73,93,5,2,5,6,Low,-2,False,5,1,11,Pişmiş Yemek,98.34,High
True,True,True,1,38,88,20,4,1,3,Medium,9,False,24,6,22,Pişmiş Yemek,100.0,High
True,False,False,3,13,85,11,0,0,10,Low,17,True,20,11,10,Meyve,100.0,High
True,True,False,2,24,33,6,7,1,13,High,8,True,9,19,9,Konserve,65.26,Medium
True,True,False,2,38,28,27,8,6,18,Critical,17,False,4,0,10,Sebze,60.34,Medium
True,True,True,1,3,59,17,3,5,16,Medium,2,False,24,4,13,Pişmiş Yemek,100.0,High
True,False,False,3,89,52,10,1,6,20,High,7,False,7,22,18,Konserve,100.0,High
True,True,False,2,47,36,8,6,0,1,Low,18,False,14,20,9,Konserve,62.2,Medium
True,False,False,3,47,66,0,4,0,20,High,17,True,3,6,22,Konserve,67.6,Medium
True,True,True,1,98,23,12,8,3,0,Medium,1,False,2,4,21,Fırın Ürünü,59.54,Medium
True,True,True,1,68,34,27,6,2,12,Critical,16,True,4,25,17,Pişmiş Yemek,100.0,High
True,True,True,1,40,43,6,0,3,12,Medium,1,False,19,4,21,Süt Ürünleri,100.0,High
False,False,False,99,23,60,1,6,6,19,Low,10,False,23,4,16,Et Ürünleri,15.26,Low
True,True,True,1,15,40,21,2,1,0,Medium,19,False,25,3,12,Et Ürünleri,92.9,High
